MeterKey,DateKey,TimeKey,MeterReading,Source,ApparentTemperature,IsSuspicious,AirTemperature,DewPointTemperature,RelativeHumidity
123,20200110,193000,14.75000,LaTrobe_CSV-orig_20200110211858.csv,12.60000,NULL,13.3,13.3,100
123,20200107,24500,NULL,LaTrobe_CSV-orig_20200107092047.csv,NULL,NULL,NULL,NULL,NULL
123,20200104,50000,9.75000,LaTrobe_CSV-orig_20200104051855.csv,16.30000,NULL,18.8,8.2,50
123,20200114,204500,10.00000,LaTrobe_CSV-orig_20200114210258.csv,NULL,NULL,NULL,NULL,NULL
123,20200108,43000,11.75000,LaTrobe_CSV-orig_20200109090333.csv,16.60000,NULL,16.7,15.9,95
123,20200114,61500,21.25000,LaTrobe_CSV-orig_20200114063254.csv,NULL,NULL,NULL,NULL,NULL
123,20200106,161500,NULL,LaTrobe_CSV-orig_20200107092047.csv,NULL,NULL,NULL,NULL,NULL
123,20200220,114500,22.25000,LaTrobe_CSV-orig_20200220134658.csv,NULL,NULL,NULL,NULL,NULL
123,20200112,200000,9.50000,LaTrobe_CSV-orig_20200112201702.csv,16.30000,NULL,19.2,11,59
123,20200113,81500,17.50000,LaTrobe_CSV-orig_20200113084954.csv,NULL,NULL,NULL,NULL,NULL
123,20200324,1500,9.50000,LaTrobe_CSV-orig_20200324104953.csv,NULL,NULL,NULL,NULL,NULL
123,20200318,170000,42.50000,LaTrobe_CSV-orig_20200319092057.csv,25.00000,NULL,26.8,10.9,37
123,20200114,161500,24.00000,LaTrobe_CSV-orig_20200114161657.csv,NULL,NULL,NULL,NULL,NULL
123,20200108,163000,54.75000,LaTrobe_CSV-orig_20200109090333.csv,26.00000,NULL,27,15.7,50
123,20200220,181500,21.00000,LaTrobe_CSV-orig_20200220181900.csv,NULL,NULL,NULL,NULL,NULL
123,20200103,173000,64.50000,LaTrobe_CSV-orig_20200103180606.csv,32.20000,NULL,36.1,1,11
123,20200113,214500,9.25000,LaTrobe_CSV-orig_20200113214758.csv,NULL,NULL,NULL,NULL,NULL
123,20200223,14500,8.75000,LaTrobe_CSV-orig_20200223014751.csv,NULL,NULL,NULL,NULL,NULL
123,20200301,3000,9.75000,LaTrobe_CSV-orig_20200302214958.csv,16.70000,NULL,15.2,14.7,97
123,20200109,230000,26.50000,LaTrobe_CSV-orig_20200109234835.csv,26.60000,NULL,24.9,18.6,68
123,20200113,83000,18.00000,LaTrobe_CSV-orig_20200113084954.csv,13.80000,NULL,13.8,13.6,99
123,20200108,4500,11.50000,LaTrobe_CSV-orig_20200109090333.csv,NULL,NULL,NULL,NULL,NULL
123,20200117,190000,24.75000,LaTrobe_CSV-orig_20200117190404.csv,19.60000,NULL,21.6,12.7,57
123,20200302,3000,9.00000,LaTrobe_CSV-orig_20200303081757.csv,18.20000,NULL,19.1,13.7,71
123,20200107,113000,NULL,LaTrobe_CSV-orig_20200107174415.csv,18.40000,NULL,18.9,15.8,82
123,20200318,164500,36.50000,LaTrobe_CSV-orig_20200319092057.csv,NULL,NULL,NULL,NULL,NULL
123,20200113,71500,15.50000,LaTrobe_CSV-orig_20200113080254.csv,NULL,NULL,NULL,NULL,NULL
123,20200319,190000,42.50000,LaTrobe_CSV-orig_20200320074803.csv,28.20000,NULL,27.9,12.3,38
123,20200302,4500,9.25000,LaTrobe_CSV-orig_20200303081757.csv,NULL,NULL,NULL,NULL,NULL
123,20200301,4500,9.50000,LaTrobe_CSV-orig_20200302214958.csv,NULL,NULL,NULL,NULL,NULL
123,20200110,91500,47.75000,LaTrobe_CSV-orig_20200110093355.csv,NULL,NULL,NULL,NULL,NULL
123,20200102,124500,49.00000,LaTrobe_CSV-orig_20200102124857.csv,NULL,NULL,NULL,NULL,NULL
123,20200116,70000,30.00000,LaTrobe_CSV-orig_20200116073356.csv,14.10000,NULL,15.2,15.2,100
123,20200110,144500,60.00000,LaTrobe_CSV-orig_20200110150456.csv,NULL,NULL,NULL,NULL,NULL
123,20200102,230000,9.75000,LaTrobe_CSV-orig_20200102231901.csv,15.50000,NULL,16.7,10.3,66
123,20200104,94500,8.75000,LaTrobe_CSV-orig_20200104094657.csv,NULL,NULL,NULL,NULL,NULL
123,20200311,154500,59.50000,LaTrobe_CSV-orig_20200312170258.csv,NULL,NULL,NULL,NULL,NULL
123,20200108,84500,19.75000,LaTrobe_CSV-orig_20200109090333.csv,NULL,NULL,NULL,NULL,NULL
123,20200310,221500,7.25000,LaTrobe_CSV-orig_20200311064856.csv,NULL,NULL,NULL,NULL,NULL
123,20200301,130000,9.25000,LaTrobe_CSV-orig_20200302214958.csv,25.40000,NULL,28.5,11.6,35
123,20200112,211500,9.50000,LaTrobe_CSV-orig_20200112213300.csv,NULL,NULL,NULL,NULL,NULL
123,20200302,130000,41.50000,LaTrobe_CSV-orig_20200303081757.csv,13.20000,NULL,17.5,7.8,53
123,20200302,131500,38.50000,LaTrobe_CSV-orig_20200303081757.csv,NULL,NULL,NULL,NULL,NULL
123,20200318,163000,41.75000,LaTrobe_CSV-orig_20200319092057.csv,24.90000,NULL,26.6,11.1,38
123,20200108,141500,55.00000,LaTrobe_CSV-orig_20200109090333.csv,NULL,NULL,NULL,NULL,NULL
123,20200114,124500,69.75000,LaTrobe_CSV-orig_20200114131855.csv,NULL,NULL,NULL,NULL,NULL
123,20200115,194500,32.50000,LaTrobe_CSV-orig_20200115200457.csv,NULL,NULL,NULL,NULL,NULL
123,20200324,0,9.50000,LaTrobe_CSV-orig_20200324104953.csv,9.40000,NULL,10.3,6.1,75
123,20200311,160000,55.50000,LaTrobe_CSV-orig_20200312170258.csv,27.20000,NULL,28.1,11.2,35
123,20200301,131500,9.50000,LaTrobe_CSV-orig_20200302214958.csv,NULL,NULL,NULL,NULL,NULL
123,20200107,151500,NULL,LaTrobe_CSV-orig_20200107175012.csv,NULL,NULL,NULL,NULL,NULL
123,20200114,224500,10.00000,LaTrobe_CSV-orig_20200114230458.csv,NULL,NULL,NULL,NULL,NULL
123,20200107,4500,NULL,LaTrobe_CSV-orig_20200107092047.csv,NULL,NULL,NULL,NULL,NULL
123,20200318,161500,39.25000,LaTrobe_CSV-orig_20200319092057.csv,NULL,NULL,NULL,NULL,NULL
123,20200310,121500,31.00000,LaTrobe_CSV-orig_20200311071855.csv,NULL,NULL,NULL,NULL,NULL
123,20200104,0,9.50000,LaTrobe_CSV-orig_20200104001951.csv,22.80000,NULL,24.3,10.6,42
123,20200118,124500,10.00000,LaTrobe_CSV-orig_20200118124757.csv,NULL,NULL,NULL,NULL,NULL
123,20200115,60000,19.50000,LaTrobe_CSV-orig_20200115062054.csv,20.60000,NULL,19.9,12.2,61
123,20200311,161500,59.00000,LaTrobe_CSV-orig_20200312170258.csv,NULL,NULL,NULL,NULL,NULL
123,20200110,104500,35.50000,LaTrobe_CSV-orig_20200110110455.csv,NULL,NULL,NULL,NULL,NULL
123,20200311,163000,56.75000,LaTrobe_CSV-orig_20200312170258.csv,27.40000,NULL,28.8,13.5,39
123,20200117,44500,12.25000,LaTrobe_CSV-orig_20200117044652.csv,NULL,NULL,NULL,NULL,NULL
123,20200323,233000,9.25000,LaTrobe_CSV-orig_20200324104953.csv,9.00000,NULL,10.6,6.4,75
123,20200310,123000,39.50000,LaTrobe_CSV-orig_20200311071855.csv,20.10000,NULL,20.1,13.6,66
123,20200318,160000,39.75000,LaTrobe_CSV-orig_20200319092057.csv,25.80000,NULL,26.7,11.2,38
123,20200311,204500,7.25000,LaTrobe_CSV-orig_20200312170258.csv,NULL,NULL,NULL,NULL,NULL
123,20200103,113000,40.75000,LaTrobe_CSV-orig_20200103115006.csv,22.30000,NULL,23.2,11.3,47
123,20200311,164500,58.00000,LaTrobe_CSV-orig_20200312170258.csv,NULL,NULL,NULL,NULL,NULL
123,20200310,223000,7.50000,LaTrobe_CSV-orig_20200311070155.csv,17.40000,NULL,17,12.5,75
123,20200110,114500,61.25000,LaTrobe_CSV-orig_20200110120156.csv,NULL,NULL,NULL,NULL,NULL
123,20200112,33000,9.00000,LaTrobe_CSV-orig_20200112034956.csv,13.20000,NULL,13.6,12.3,92
123,20200103,224500,10.00000,LaTrobe_CSV-orig_20200103224907.csv,NULL,NULL,NULL,NULL,NULL
123,20200319,184500,39.75000,LaTrobe_CSV-orig_20200320090404.csv,NULL,NULL,NULL,NULL,NULL
123,20200115,163000,71.75000,LaTrobe_CSV-orig_20200115164758.csv,24.70000,NULL,28,13.9,42
123,20200110,3000,19.50000,LaTrobe_CSV-orig_20200110010150.csv,24.60000,NULL,23,19.2,79
123,20200113,10000,9.25000,LaTrobe_CSV-orig_20200113013351.csv,12.50000,NULL,13,12.2,95
123,20200114,150000,75.50000,LaTrobe_CSV-orig_20200114151756.csv,32.30000,NULL,33.9,11.7,26
123,20200108,223000,12.50000,LaTrobe_CSV-orig_20200109090333.csv,20.90000,NULL,20.4,16.6,79
123,20200104,24500,8.50000,LaTrobe_CSV-orig_20200104032155.csv,NULL,NULL,NULL,NULL,NULL
123,20200114,40000,10.50000,LaTrobe_CSV-orig_20200114041854.csv,19.70000,NULL,18.7,15.4,81
123,20200111,41500,10.25000,LaTrobe_CSV-orig_20200111052057.csv,NULL,NULL,NULL,NULL,NULL
123,20200111,230000,9.75000,LaTrobe_CSV-orig_20200111232111.csv,11.50000,NULL,13.9,11.4,85
123,20200104,43000,10.00000,LaTrobe_CSV-orig_20200104044858.csv,16.10000,NULL,19,8.1,49
123,20200212,154500,66.25000,LaTrobe_CSV-orig_20200212154757.csv,NULL,NULL,NULL,NULL,NULL
123,20200118,140000,11.50000,LaTrobe_CSV-orig_20200118140357.csv,28.00000,NULL,28.2,14.8,44
123,20200310,124500,33.25000,LaTrobe_CSV-orig_20200311064856.csv,NULL,NULL,NULL,NULL,NULL
123,20200323,231500,9.50000,LaTrobe_CSV-orig_20200323234700.csv,NULL,NULL,NULL,NULL,NULL
123,20200115,81500,19.25000,LaTrobe_CSV-orig_20200115083154.csv,NULL,NULL,NULL,NULL,NULL
123,20200227,164500,26.00000,LaTrobe_CSV-orig_20200227164859.csv,NULL,NULL,NULL,NULL,NULL
123,20200113,113000,43.50000,LaTrobe_CSV-orig_20200113120200.csv,24.90000,NULL,26.6,11.1,38
123,20200109,133000,61.50000,LaTrobe_CSV-orig_20200109144838.csv,30.30000,NULL,30.3,15.2,40
123,20200109,191500,53.50000,LaTrobe_CSV-orig_20200109193435.csv,NULL,NULL,NULL,NULL,NULL
123,20200102,21500,9.25000,LaTrobe_CSV-orig_20200102022554.csv,NULL,NULL,NULL,NULL,NULL
123,20200318,153000,39.75000,LaTrobe_CSV-orig_20200319090159.csv,25.00000,NULL,26.5,10.6,37
123,20200112,164500,NULL,LaTrobe_CSV-orig_20200112164659.csv,NULL,NULL,NULL,NULL,NULL
123,20200108,81500,18.00000,LaTrobe_CSV-orig_20200109090333.csv,NULL,NULL,NULL,NULL,NULL
123,20200118,10000,8.75000,LaTrobe_CSV-orig_20200118010150.csv,15.50000,NULL,14.7,12.6,87
123,20200102,143000,50.25000,LaTrobe_CSV-orig_20200102143159.csv,22.60000,NULL,26,10.6,38
123,20200112,121500,8.25000,LaTrobe_CSV-orig_20200112121957.csv,NULL,NULL,NULL,NULL,NULL
123,20200117,151500,52.25000,LaTrobe_CSV-orig_20200117152003.csv,NULL,NULL,NULL,NULL,NULL
123,20200321,11500,8.75000,LaTrobe_CSV-orig_20200321090554.csv,NULL,NULL,NULL,NULL,NULL
123,20200318,151500,37.25000,LaTrobe_CSV-orig_20200319090159.csv,NULL,NULL,NULL,NULL,NULL
123,20200214,80000,22.00000,LaTrobe_CSV-orig_20200214080204.csv,24.10000,NULL,21,21,100
123,20200203,194500,24.25000,LaTrobe_CSV-orig_20200203194958.csv,NULL,NULL,NULL,NULL,NULL
123,20200115,90000,27.75000,LaTrobe_CSV-orig_20200115090455.csv,22.80000,NULL,24.2,12.2,47
123,20200102,174500,45.50000,LaTrobe_CSV-orig_20200102180159.csv,NULL,NULL,NULL,NULL,NULL
123,20200113,144500,63.75000,LaTrobe_CSV-orig_20200113150155.csv,NULL,NULL,NULL,NULL,NULL
123,20200318,150000,37.50000,LaTrobe_CSV-orig_20200319090159.csv,23.40000,NULL,26.3,10.9,38
123,20200112,140000,NULL,LaTrobe_CSV-orig_20200112140558.csv,19.20000,NULL,21.5,10.3,49
123,20200109,203000,34.00000,LaTrobe_CSV-orig_20200109203536.csv,29.30000,NULL,28.7,17.6,51
123,20200102,54500,17.75000,LaTrobe_CSV-orig_20200102054959.csv,NULL,NULL,NULL,NULL,NULL
123,20200110,20000,20.50000,LaTrobe_CSV-orig_20200110022250.csv,23.30000,NULL,21.5,19.6,89
123,20200109,140000,63.75000,LaTrobe_CSV-orig_20200109144838.csv,31.50000,NULL,31.1,14.7,37
123,20200107,43000,NULL,LaTrobe_CSV-orig_20200107092047.csv,17.70000,NULL,15.8,15.8,100
123,20200214,193000,21.50000,LaTrobe_CSV-orig_20200214193507.csv,24.60000,NULL,21.7,21.7,100
123,20200109,181500,60.00000,LaTrobe_CSV-orig_20200109193435.csv,NULL,NULL,NULL,NULL,NULL
123,20200109,63000,16.00000,LaTrobe_CSV-orig_20200109144838.csv,17.00000,NULL,15.3,15.3,100
123,20200103,153000,65.00000,LaTrobe_CSV-orig_20200103153406.csv,31.00000,NULL,33.9,2.7,14
123,20200110,54500,30.00000,LaTrobe_CSV-orig_20200110073254.csv,NULL,NULL,NULL,NULL,NULL
123,20200110,70000,37.50000,LaTrobe_CSV-orig_20200110073254.csv,24.70000,NULL,24.6,13.8,51
123,20200109,131500,69.25000,LaTrobe_CSV-orig_20200109144838.csv,NULL,NULL,NULL,NULL,NULL
123,20200318,144500,37.75000,LaTrobe_CSV-orig_20200319090159.csv,NULL,NULL,NULL,NULL,NULL
123,20200113,1500,10.00000,LaTrobe_CSV-orig_20200113003452.csv,NULL,NULL,NULL,NULL,NULL
123,20200118,211500,9.75000,LaTrobe_CSV-orig_20200118211900.csv,NULL,NULL,NULL,NULL,NULL
123,20200116,231500,9.75000,LaTrobe_CSV-orig_20200116231959.csv,NULL,NULL,NULL,NULL,NULL
123,20200115,70000,16.50000,LaTrobe_CSV-orig_20200115070554.csv,20.00000,NULL,20.5,12,58
123,20200102,144500,52.50000,LaTrobe_CSV-orig_20200102150159.csv,NULL,NULL,NULL,NULL,NULL
123,20200102,213000,10.25000,LaTrobe_CSV-orig_20200102213500.csv,17.90000,NULL,18.9,10.2,57
123,20200323,230000,8.00000,LaTrobe_CSV-orig_20200324104953.csv,9.80000,NULL,10.5,6.8,78
123,20200116,64500,28.25000,LaTrobe_CSV-orig_20200116064955.csv,NULL,NULL,NULL,NULL,NULL
123,20200118,203000,10.00000,LaTrobe_CSV-orig_20200118203401.csv,24.60000,NULL,23.7,16,62
123,20200319,181500,37.25000,LaTrobe_CSV-orig_20200320074803.csv,NULL,NULL,NULL,NULL,NULL
123,20200103,100000,34.50000,LaTrobe_CSV-orig_20200103102105.csv,20.00000,NULL,20.2,11.9,59
123,20200107,143000,NULL,LaTrobe_CSV-orig_20200107175012.csv,19.10000,NULL,19.3,16.7,85
123,20200110,23000,23.00000,LaTrobe_CSV-orig_20200110032853.csv,23.40000,NULL,21.2,19.1,88
123,20200108,220000,13.75000,LaTrobe_CSV-orig_20200109090333.csv,20.70000,NULL,20.9,16.7,77
123,20200203,94500,38.50000,LaTrobe_CSV-orig_20200203094956.csv,NULL,NULL,NULL,NULL,NULL
123,20200108,91500,21.00000,LaTrobe_CSV-orig_20200109090333.csv,NULL,NULL,NULL,NULL,NULL
123,20200318,143000,38.00000,LaTrobe_CSV-orig_20200319090159.csv,23.10000,NULL,26.6,10.3,36
123,20200102,184500,41.75000,LaTrobe_CSV-orig_20200102190400.csv,NULL,NULL,NULL,NULL,NULL
123,20200111,134500,10.00000,LaTrobe_CSV-orig_20200111140457.csv,NULL,NULL,NULL,NULL,NULL
123,20200113,174500,52.50000,LaTrobe_CSV-orig_20200113180157.csv,NULL,NULL,NULL,NULL,NULL
123,20200113,80000,16.00000,LaTrobe_CSV-orig_20200113080254.csv,12.30000,NULL,12.6,12.6,100
123,20200106,164500,NULL,LaTrobe_CSV-orig_20200107092047.csv,NULL,NULL,NULL,NULL,NULL
123,20200318,141500,40.50000,LaTrobe_CSV-orig_20200319092057.csv,NULL,NULL,NULL,NULL,NULL
123,20200103,154500,61.75000,LaTrobe_CSV-orig_20200103160305.csv,NULL,NULL,NULL,NULL,NULL
123,20200112,231500,9.25000,LaTrobe_CSV-orig_20200112233401.csv,NULL,NULL,NULL,NULL,NULL
123,20200113,191500,55.50000,LaTrobe_CSV-orig_20200113193458.csv,NULL,NULL,NULL,NULL,NULL
123,20200102,41500,10.50000,LaTrobe_CSV-orig_20200102043357.csv,NULL,NULL,NULL,NULL,NULL
123,20200112,24500,8.25000,LaTrobe_CSV-orig_20200112031458.csv,NULL,NULL,NULL,NULL,NULL
123,20200109,124500,55.75000,LaTrobe_CSV-orig_20200109144838.csv,NULL,NULL,NULL,NULL,NULL
123,20200118,173000,9.25000,LaTrobe_CSV-orig_20200118173158.csv,26.80000,NULL,27.2,16.2,51
123,20200319,180000,38.00000,LaTrobe_CSV-orig_20200320074803.csv,27.70000,NULL,28.2,12.1,37
123,20200311,170000,57.25000,LaTrobe_CSV-orig_20200312170258.csv,28.20000,NULL,28.7,12.2,36
123,20200117,94500,24.00000,LaTrobe_CSV-orig_20200117094801.csv,NULL,NULL,NULL,NULL,NULL
123,20200107,10000,NULL,LaTrobe_CSV-orig_20200107092047.csv,17.40000,NULL,15.6,15.6,100
123,20200318,140000,43.50000,LaTrobe_CSV-orig_20200319092057.csv,24.10000,NULL,26.7,10.8,37
123,20200114,220000,9.25000,LaTrobe_CSV-orig_20200114221759.csv,25.50000,NULL,28.2,10.4,33
123,20200113,20000,9.25000,LaTrobe_CSV-orig_20200113020151.csv,13.50000,NULL,12.8,12.3,97
123,20200323,224500,6.75000,LaTrobe_CSV-orig_20200324104953.csv,NULL,NULL,NULL,NULL,NULL
123,20200112,40000,8.00000,LaTrobe_CSV-orig_20200112041657.csv,12.10000,NULL,14.1,10.1,77
123,20200318,134500,40.25000,LaTrobe_CSV-orig_20200319090159.csv,NULL,NULL,NULL,NULL,NULL
123,20200106,184500,NULL,LaTrobe_CSV-orig_20200107092047.csv,NULL,NULL,NULL,NULL,NULL
123,20200321,10000,9.00000,LaTrobe_CSV-orig_20200321090554.csv,13.30000,NULL,14.1,13,93
123,20200113,54500,15.50000,LaTrobe_CSV-orig_20200113054853.csv,NULL,NULL,NULL,NULL,NULL
123,20200116,1500,8.75000,LaTrobe_CSV-orig_20200116003150.csv,NULL,NULL,NULL,NULL,NULL
123,20200318,133000,38.50000,LaTrobe_CSV-orig_20200319090159.csv,23.50000,NULL,26.9,10.6,36
123,20200116,50000,11.75000,LaTrobe_CSV-orig_20200116051855.csv,15.10000,NULL,16.7,15.1,90
123,20200108,11500,12.75000,LaTrobe_CSV-orig_20200109090333.csv,NULL,NULL,NULL,NULL,NULL
123,20200107,3000,NULL,LaTrobe_CSV-orig_20200107092047.csv,17.40000,NULL,15.6,15.6,100
123,20200206,234500,9.00000,LaTrobe_CSV-orig_20200206234959.csv,NULL,NULL,NULL,NULL,NULL
123,20200102,24500,9.25000,LaTrobe_CSV-orig_20200102031156.csv,NULL,NULL,NULL,NULL,NULL
123,20200115,71500,16.50000,LaTrobe_CSV-orig_20200115074655.csv,NULL,NULL,NULL,NULL,NULL
123,20200114,230000,9.75000,LaTrobe_CSV-orig_20200115000449.csv,24.70000,NULL,27.4,10.2,34
123,20200323,223000,6.75000,LaTrobe_CSV-orig_20200324104953.csv,9.30000,NULL,11.1,7,76
123,20200310,130000,29.50000,LaTrobe_CSV-orig_20200311071855.csv,21.30000,NULL,21.1,14.3,65
123,20200114,200000,16.75000,LaTrobe_CSV-orig_20200114201958.csv,29.80000,NULL,31.3,13.1,33
123,20200114,143000,76.00000,LaTrobe_CSV-orig_20200114144756.csv,32.40000,NULL,33.6,11.5,26
123,20200113,224500,8.75000,LaTrobe_CSV-orig_20200113231858.csv,NULL,NULL,NULL,NULL,NULL
123,20200111,121500,11.00000,LaTrobe_CSV-orig_20200111123308.csv,NULL,NULL,NULL,NULL,NULL
123,20200117,160000,52.75000,LaTrobe_CSV-orig_20200117160403.csv,22.80000,NULL,24.2,13.4,51
123,20200111,194500,9.25000,LaTrobe_CSV-orig_20200111195006.csv,NULL,NULL,NULL,NULL,NULL
123,20200103,170000,66.50000,LaTrobe_CSV-orig_20200103170206.csv,33.90000,NULL,36.8,-1.2,9
123,20200216,40000,11.50000,LaTrobe_CSV-orig_20200216040257.csv,17.50000,NULL,16.9,16.9,100
123,20200111,100000,10.75000,LaTrobe_CSV-orig_20200111101658.csv,12.50000,NULL,15.2,9.1,67
123,20200311,171500,54.75000,LaTrobe_CSV-orig_20200312170258.csv,NULL,NULL,NULL,NULL,NULL
123,20200318,131500,40.75000,LaTrobe_CSV-orig_20200319090159.csv,NULL,NULL,NULL,NULL,NULL
123,20200118,110000,11.00000,LaTrobe_CSV-orig_20200118110256.csv,20.80000,NULL,20.9,13.8,64
123,20200117,220000,9.50000,LaTrobe_CSV-orig_20200117220505.csv,16.30000,NULL,16.9,12.2,74
123,20200118,214500,10.00000,LaTrobe_CSV-orig_20200118214900.csv,NULL,NULL,NULL,NULL,NULL
123,20200102,74500,19.50000,LaTrobe_CSV-orig_20200102080256.csv,NULL,NULL,NULL,NULL,NULL
123,20200104,23000,8.75000,LaTrobe_CSV-orig_20200104024708.csv,17.60000,NULL,20.1,6.5,41
123,20200112,180000,13.50000,LaTrobe_CSV-orig_20200112180459.csv,19.80000,NULL,22,10.8,49
123,20200102,193000,34.00000,LaTrobe_CSV-orig_20200102194700.csv,21.10000,NULL,23.5,8.8,39
123,20200117,193000,20.50000,LaTrobe_CSV-orig_20200117193503.csv,18.90000,NULL,20.7,12.1,58
123,20200318,130000,40.75000,LaTrobe_CSV-orig_20200319092057.csv,24.50000,NULL,27.3,10.1,34
123,20200112,151500,NULL,LaTrobe_CSV-orig_20200112152101.csv,NULL,NULL,NULL,NULL,NULL
123,20200115,4500,10.50000,LaTrobe_CSV-orig_20200115010151.csv,NULL,NULL,NULL,NULL,NULL
123,20200113,141500,57.50000,LaTrobe_CSV-orig_20200113141856.csv,NULL,NULL,NULL,NULL,NULL
123,20200109,43000,13.25000,LaTrobe_CSV-orig_20200109092132.csv,17.90000,NULL,16.5,16.3,99
123,20200219,131500,26.25000,LaTrobe_CSV-orig_20200219131657.csv,NULL,NULL,NULL,NULL,NULL
123,20200108,133000,52.00000,LaTrobe_CSV-orig_20200109090333.csv,23.90000,NULL,25,14.2,51
123,20200104,90000,9.50000,LaTrobe_CSV-orig_20200104091957.csv,22.90000,NULL,26.3,10.5,37
123,20200110,151500,50.50000,LaTrobe_CSV-orig_20200110153356.csv,NULL,NULL,NULL,NULL,NULL
123,20200310,131500,33.25000,LaTrobe_CSV-orig_20200311064856.csv,NULL,NULL,NULL,NULL,NULL
123,20200115,33000,8.75000,LaTrobe_CSV-orig_20200115034953.csv,21.50000,NULL,21,11.6,55
123,20200102,91500,25.25000,LaTrobe_CSV-orig_20200102091957.csv,NULL,NULL,NULL,NULL,NULL
123,20200108,134500,53.50000,LaTrobe_CSV-orig_20200109090333.csv,NULL,NULL,NULL,NULL,NULL
123,20200114,110000,56.00000,LaTrobe_CSV-orig_20200114111755.csv,25.50000,NULL,24.2,17,64
123,20200108,21500,12.00000,LaTrobe_CSV-orig_20200109090333.csv,NULL,NULL,NULL,NULL,NULL
123,20200106,44500,NULL,LaTrobe_CSV-orig_20200107092047.csv,NULL,NULL,NULL,NULL,NULL
123,20200114,140000,72.25000,LaTrobe_CSV-orig_20200114140156.csv,32.20000,NULL,32.6,12.3,29
123,20200115,103000,74.75000,LaTrobe_CSV-orig_20200115103456.csv,30.80000,NULL,31.9,13.2,32
123,20200118,90000,10.75000,LaTrobe_CSV-orig_20200118090456.csv,18.30000,NULL,17.2,14.7,85
123,20200311,173000,52.25000,LaTrobe_CSV-orig_20200312170258.csv,27.00000,NULL,28.2,11.7,36
123,20200318,123000,43.75000,LaTrobe_CSV-orig_20200319092057.csv,23.60000,NULL,26.4,10.1,36
123,20200318,121500,38.00000,LaTrobe_CSV-orig_20200319090159.csv,NULL,NULL,NULL,NULL,NULL
123,20200319,173000,42.50000,LaTrobe_CSV-orig_20200320080203.csv,27.30000,NULL,28.2,12.5,37
123,20200104,34500,9.00000,LaTrobe_CSV-orig_20200104034858.csv,NULL,NULL,NULL,NULL,NULL
123,20200109,64500,15.75000,LaTrobe_CSV-orig_20200109144838.csv,NULL,NULL,NULL,NULL,NULL
123,20200114,1500,9.25000,LaTrobe_CSV-orig_20200114003453.csv,NULL,NULL,NULL,NULL,NULL
123,20200116,143000,29.75000,LaTrobe_CSV-orig_20200116144702.csv,15.70000,NULL,19.4,12.7,65
123,20200113,90000,20.25000,LaTrobe_CSV-orig_20200113091654.csv,15.30000,NULL,15.4,13.8,90
123,20200118,131500,11.00000,LaTrobe_CSV-orig_20200118131658.csv,NULL,NULL,NULL,NULL,NULL
123,20200216,154500,15.25000,LaTrobe_CSV-orig_20200216154759.csv,NULL,NULL,NULL,NULL,NULL
123,20200109,14500,12.25000,LaTrobe_CSV-orig_20200109092132.csv,NULL,NULL,NULL,NULL,NULL
123,20200107,163000,NULL,LaTrobe_CSV-orig_20200107200213.csv,18.70000,NULL,19.8,16.4,81
123,20200115,201500,16.50000,LaTrobe_CSV-orig_20200115203359.csv,NULL,NULL,NULL,NULL,NULL
123,20200222,23000,9.25000,LaTrobe_CSV-orig_20200222023351.csv,9.60000,NULL,10.9,10,94
123,20200105,11500,10.00000,LaTrobe_CSV-orig_20200106173510.csv,NULL,NULL,NULL,NULL,NULL
123,20200113,204500,11.00000,LaTrobe_CSV-orig_20200113204657.csv,NULL,NULL,NULL,NULL,NULL
123,20200323,220000,7.00000,LaTrobe_CSV-orig_20200324104953.csv,10.30000,NULL,11.4,6.9,74
123,20200107,54500,NULL,LaTrobe_CSV-orig_20200107092047.csv,NULL,NULL,NULL,NULL,NULL
123,20200106,100000,NULL,LaTrobe_CSV-orig_20200107092047.csv,12.40000,NULL,12.7,12.7,100
123,20200221,94500,18.00000,LaTrobe_CSV-orig_20200221100443.csv,NULL,NULL,NULL,NULL,NULL
123,20200108,20000,12.50000,LaTrobe_CSV-orig_20200109090333.csv,17.40000,NULL,16.9,16.6,98
123,20200310,133000,50.50000,LaTrobe_CSV-orig_20200311071855.csv,21.70000,NULL,21.8,13.4,59
123,20200114,151500,76.50000,LaTrobe_CSV-orig_20200114153456.csv,NULL,NULL,NULL,NULL,NULL
123,20200108,153000,54.75000,LaTrobe_CSV-orig_20200109090333.csv,23.90000,NULL,25.6,14.7,51
123,20200107,60000,NULL,LaTrobe_CSV-orig_20200107092047.csv,17.90000,NULL,15.9,15.9,100
123,20200103,10000,9.00000,LaTrobe_CSV-orig_20200103010153.csv,14.90000,NULL,15.4,12.7,84
123,20200118,83000,9.25000,LaTrobe_CSV-orig_20200118083456.csv,15.80000,NULL,15.3,15.1,99
123,20200113,103000,34.25000,LaTrobe_CSV-orig_20200113104958.csv,22.60000,NULL,22.6,14.2,59
123,20200112,230000,9.50000,LaTrobe_CSV-orig_20200112231802.csv,12.90000,NULL,14.9,11.5,80
123,20200108,161500,55.00000,LaTrobe_CSV-orig_20200109090333.csv,NULL,NULL,NULL,NULL,NULL
123,20200114,203000,10.50000,LaTrobe_CSV-orig_20200114203358.csv,29.90000,NULL,30.4,12.8,34
123,20200113,170000,64.25000,LaTrobe_CSV-orig_20200113170156.csv,30.80000,NULL,32.5,9.9,25
